date,age,account,old_balance,new_balance,amount,type,message
2043-03-31,68,ma,468501.83,470244.02,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-03-31,68,ra,362369.1,363198.71,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-03-31,68,excess,196562.5,197492.5,930.0,inflow,excess-cpf_payout_68-930.00
2043-04-30,68,oa,34388.06,34554.26,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-04-30,68,ma,470244.02,471986.21,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-04-30,68,ra,363198.71,364028.32,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-04-30,68,excess,197492.5,198422.5,930.0,inflow,excess-cpf_payout_68-930.00
2043-05-31,68,oa,34554.26,34720.46,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-05-31,68,ma,471986.21,473728.4,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-05-31,68,ra,364028.32,364857.93,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-05-31,68,excess,198422.5,199352.5,930.0,inflow,excess-cpf_payout_68-930.00
2043-06-30,68,oa,34720.46,34886.66,166.2,inflow,oa-Allocation for oa at age 68-166.20
2043-06-30,68,ma,473728.4,475470.59,1742.19,inflow,ma-Allocation for ma at age 68-1742.19
2043-06-30,68,ra,364857.93,365687.54,829.61,inflow,ra-Allocation for ra at age 68-829.61
2043-06-30,68,excess,199352.5,200282.5,930.0,inflow,excess-cpf_payout_68-930.00
2043-07-31,69,oa,34886.66,35052.86,166.2,inflow,oa-Allocation for oa at age 69-166.20
2043-07-31,69,ma,475470.59,477212.78,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2043-07-31,69,ra,365687.54,366517.15,829.61,inflow,ra-Allocation for ra at age 69-829.61
2043-07-31,69,excess,200282.5,201212.5,930.0,inflow,excess-cpf_payout_69-930.00
2043-08-31,69,oa,35052.86,35219.06,166.2,inflow,oa-Allocation for oa at age 69-166.20
2043-08-31,69,ma,477212.78,478954.97,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2043-08-31,69,ra,366517.15,367346.76,829.61,inflow,ra-Allocation for ra at age 69-829.61
2043-08-31,69,excess,201212.5,202142.5,930.0,inflow,excess-cpf_payout_69-930.00
2043-09-30,69,oa,35219.06,35385.26,166.2,inflow,oa-Allocation for oa at age 69-166.20
2043-09-30,69,ma,478954.97,480697.16,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2043-09-30,69,ra,367346.76,368176.37,829.61,inflow,ra-Allocation for ra at age 69-829.61
2043-09-30,69,excess,202142.5,203072.5,930.0,inflow,excess-cpf_payout_69-930.00
2043-10-31,69,oa,35385.26,35551.46,166.2,inflow,oa-Allocation for oa at age 69-166.20
2043-10-31,69,ma,480697.16,482439.35,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2043-10-31,69,ra,368176.37,369005.98,829.61,inflow,ra-Allocation for ra at age 69-829.61
2043-10-31,69,excess,203072.5,204002.5,930.0,inflow,excess-cpf_payout_69-930.00
2043-11-30,69,oa,35551.46,35717.66,166.2,inflow,oa-Allocation for oa at age 69-166.20
2043-11-30,69,ma,482439.35,484181.54,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2043-11-30,69,ra,369005.98,369835.59,829.61,inflow,ra-Allocation for ra at age 69-829.61
2043-11-30,69,excess,204002.5,204932.5,930.0,inflow,excess-cpf_payout_69-930.00
2043-12-31,69,oa,35717.66,35883.86,166.2,inflow,oa-Allocation for oa at age 69-166.20
2043-12-31,69,ma,484181.54,485923.73,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2043-12-31,69,ra,369835.59,370665.2,829.61,inflow,ra-Allocation for ra at age 69-829.61
2043-12-31,69,oa,35883.86,36003.47,119.61,inflow,oa-Interest for ra at age 69-119.61
2043-12-31,69,ma,485923.73,487543.48,1619.75,inflow,ma-Interest for ra at age 69-1619.75
2043-12-31,69,ra,370665.2,371900.75,1235.55,inflow,ra-Interest for ra at age 69-1235.55
2043-12-31,69,ra,371900.75,371950.75,50.0,inflow,ra-Extra Interest for ra at age 69-50.00
2043-12-31,69,excess,204932.5,205862.5,930.0,inflow,excess-cpf_payout_69-930.00
2044-01-31,69,oa,36003.47,36169.67,166.2,inflow,oa-Allocation for oa at age 69-166.20
2044-01-31,69,ma,487543.48,489285.67,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2044-01-31,69,ra,371950.75,372780.36,829.61,inflow,ra-Allocation for ra at age 69-829.61
2044-01-31,69,excess,205862.5,206792.5,930.0,inflow,excess-cpf_payout_69-930.00
2044-02-29,69,oa,36169.67,36335.87,166.2,inflow,oa-Allocation for oa at age 69-166.20
2044-02-29,69,ma,489285.67,491027.86,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2044-02-29,69,ra,372780.36,373609.97,829.61,inflow,ra-Allocation for ra at age 69-829.61
2044-02-29,69,excess,206792.5,207722.5,930.0,inflow,excess-cpf_payout_69-930.00
2044-03-31,69,oa,36335.87,36502.07,166.2,inflow,oa-Allocation for oa at age 69-166.20
2044-03-31,69,ma,491027.86,492770.05,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2044-03-31,69,ra,373609.97,374439.58,829.61,inflow,ra-Allocation for ra at age 69-829.61
2044-03-31,69,excess,207722.5,208652.5,930.0,inflow,excess-cpf_payout_69-930.00
2044-04-30,69,oa,36502.07,36668.27,166.2,inflow,oa-Allocation for oa at age 69-166.20
2044-04-30,69,ma,492770.05,494512.24,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2044-04-30,69,ra,374439.58,375269.19,829.61,inflow,ra-Allocation for ra at age 69-829.61
2044-04-30,69,excess,208652.5,209582.5,930.0,inflow,excess-cpf_payout_69-930.00
2044-05-31,69,oa,36668.27,36834.47,166.2,inflow,oa-Allocation for oa at age 69-166.20
2044-05-31,69,ma,494512.24,496254.43,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2044-05-31,69,ra,375269.19,376098.8,829.61,inflow,ra-Allocation for ra at age 69-829.61
2044-05-31,69,excess,209582.5,210512.5,930.0,inflow,excess-cpf_payout_69-930.00
2044-06-30,69,oa,36834.47,37000.67,166.2,inflow,oa-Allocation for oa at age 69-166.20
2044-06-30,69,ma,496254.43,497996.62,1742.19,inflow,ma-Allocation for ma at age 69-1742.19
2044-06-30,69,ra,376098.8,376928.41,829.61,inflow,ra-Allocation for ra at age 69-829.61
2044-06-30,69,excess,210512.5,211442.5,930.0,inflow,excess-cpf_payout_69-930.00
2044-07-31,70,oa,37000.67,37219.71,219.04,inflow,oa-Allocation for oa at age 70-219.04
2044-07-31,70,ma,497996.62,500296.54,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2044-07-31,70,ra,376928.41,377147.45,219.04,inflow,ra-Allocation for ra at age 70-219.04
2044-07-31,70,excess,211442.5,212372.5,930.0,inflow,excess-cpf_payout_70-930.00
2044-08-31,70,oa,37219.71,37438.75,219.04,inflow,oa-Allocation for oa at age 70-219.04
2044-08-31,70,ma,500296.54,502596.46,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2044-08-31,70,ra,377147.45,377366.49,219.04,inflow,ra-Allocation for ra at age 70-219.04
2044-08-31,70,excess,212372.5,213302.5,930.0,inflow,excess-cpf_payout_70-930.00
2044-09-30,70,oa,37438.75,37657.79,219.04,inflow,oa-Allocation for oa at age 70-219.04
2044-09-30,70,ma,502596.46,504896.38,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2044-09-30,70,ra,377366.49,377585.53,219.04,inflow,ra-Allocation for ra at age 70-219.04
2044-09-30,70,excess,213302.5,214232.5,930.0,inflow,excess-cpf_payout_70-930.00
2044-10-31,70,oa,37657.79,37876.83,219.04,inflow,oa-Allocation for oa at age 70-219.04
2044-10-31,70,ma,504896.38,507196.3,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2044-10-31,70,ra,377585.53,377804.57,219.04,inflow,ra-Allocation for ra at age 70-219.04
2044-10-31,70,excess,214232.5,215162.5,930.0,inflow,excess-cpf_payout_70-930.00
2044-11-30,70,oa,37876.83,38095.87,219.04,inflow,oa-Allocation for oa at age 70-219.04
2044-11-30,70,ma,507196.3,509496.22,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2044-11-30,70,ra,377804.57,378023.61,219.04,inflow,ra-Allocation for ra at age 70-219.04
2044-11-30,70,excess,215162.5,216092.5,930.0,inflow,excess-cpf_payout_70-930.00
2044-12-31,70,oa,38095.87,38314.91,219.04,inflow,oa-Allocation for oa at age 70-219.04
2044-12-31,70,ma,509496.22,511796.14,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2044-12-31,70,ra,378023.61,378242.65,219.04,inflow,ra-Allocation for ra at age 70-219.04
2044-12-31,70,oa,38314.91,38442.63,127.72,inflow,oa-Interest for ra at age 70-127.72
2044-12-31,70,ma,511796.14,513502.13,1705.99,inflow,ma-Interest for ra at age 70-1705.99
2044-12-31,70,ra,378242.65,379503.46,1260.81,inflow,ra-Interest for ra at age 70-1260.81
2044-12-31,70,ra,379503.46,379553.46,50.0,inflow,ra-Extra Interest for ra at age 70-50.00
2044-12-31,70,excess,216092.5,217022.5,930.0,inflow,excess-cpf_payout_70-930.00
2045-01-31,70,oa,38442.63,38661.67,219.04,inflow,oa-Allocation for oa at age 70-219.04
2045-01-31,70,ma,513502.13,515802.05,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2045-01-31,70,ra,379553.46,379772.5,219.04,inflow,ra-Allocation for ra at age 70-219.04
2045-01-31,70,excess,217022.5,217952.5,930.0,inflow,excess-cpf_payout_70-930.00
2045-02-28,70,oa,38661.67,38880.71,219.04,inflow,oa-Allocation for oa at age 70-219.04
2045-02-28,70,ma,515802.05,518101.97,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2045-02-28,70,ra,379772.5,379991.54,219.04,inflow,ra-Allocation for ra at age 70-219.04
2045-02-28,70,excess,217952.5,218882.5,930.0,inflow,excess-cpf_payout_70-930.00
2045-03-31,70,oa,38880.71,39099.75,219.04,inflow,oa-Allocation for oa at age 70-219.04
2045-03-31,70,ma,518101.97,520401.89,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2045-03-31,70,ra,379991.54,380210.58,219.04,inflow,ra-Allocation for ra at age 70-219.04
2045-03-31,70,excess,218882.5,219812.5,930.0,inflow,excess-cpf_payout_70-930.00
2045-04-30,70,oa,39099.75,39318.79,219.04,inflow,oa-Allocation for oa at age 70-219.04
2045-04-30,70,ma,520401.89,522701.81,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2045-04-30,70,ra,380210.58,380429.62,219.04,inflow,ra-Allocation for ra at age 70-219.04
2045-04-30,70,excess,219812.5,220742.5,930.0,inflow,excess-cpf_payout_70-930.00
2045-05-31,70,oa,39318.79,39537.83,219.04,inflow,oa-Allocation for oa at age 70-219.04
2045-05-31,70,ma,522701.81,525001.73,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2045-05-31,70,ra,380429.62,380648.66,219.04,inflow,ra-Allocation for ra at age 70-219.04
2045-05-31,70,excess,220742.5,221672.5,930.0,inflow,excess-cpf_payout_70-930.00
2045-06-30,70,oa,39537.83,39756.87,219.04,inflow,oa-Allocation for oa at age 70-219.04
2045-06-30,70,ma,525001.73,527301.65,2299.92,inflow,ma-Allocation for ma at age 70-2299.92
2045-06-30,70,ra,380648.66,380867.7,219.04,inflow,ra-Allocation for ra at age 70-219.04
2045-06-30,70,excess,221672.5,222602.5,930.0,inflow,excess-cpf_payout_70-930.00
2045-07-31,71,oa,39756.87,39975.91,219.04,inflow,oa-Allocation for oa at age 71-219.04
2045-07-31,71,ma,527301.65,529601.57,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2045-07-31,71,ra,380867.7,381086.74,219.04,inflow,ra-Allocation for ra at age 71-219.04
2045-07-31,71,excess,222602.5,223532.5,930.0,inflow,excess-cpf_payout_71-930.00
2045-08-31,71,oa,39975.91,40194.95,219.04,inflow,oa-Allocation for oa at age 71-219.04
2045-08-31,71,ma,529601.57,531901.49,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2045-08-31,71,ra,381086.74,381305.78,219.04,inflow,ra-Allocation for ra at age 71-219.04
2045-08-31,71,excess,223532.5,224462.5,930.0,inflow,excess-cpf_payout_71-930.00
2045-09-30,71,oa,40194.95,40413.99,219.04,inflow,oa-Allocation for oa at age 71-219.04
2045-09-30,71,ma,531901.49,534201.41,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2045-09-30,71,ra,381305.78,381524.82,219.04,inflow,ra-Allocation for ra at age 71-219.04
2045-09-30,71,excess,224462.5,225392.5,930.0,inflow,excess-cpf_payout_71-930.00
2045-10-31,71,oa,40413.99,40633.03,219.04,inflow,oa-Allocation for oa at age 71-219.04
2045-10-31,71,ma,534201.41,536501.33,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2045-10-31,71,ra,381524.82,381743.86,219.04,inflow,ra-Allocation for ra at age 71-219.04
2045-10-31,71,excess,225392.5,226322.5,930.0,inflow,excess-cpf_payout_71-930.00
2045-11-30,71,oa,40633.03,40852.07,219.04,inflow,oa-Allocation for oa at age 71-219.04
2045-11-30,71,ma,536501.33,538801.25,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2045-11-30,71,ra,381743.86,381962.9,219.04,inflow,ra-Allocation for ra at age 71-219.04
2045-11-30,71,excess,226322.5,227252.5,930.0,inflow,excess-cpf_payout_71-930.00
2045-12-31,71,oa,40852.07,41071.11,219.04,inflow,oa-Allocation for oa at age 71-219.04
2045-12-31,71,ma,538801.25,541101.17,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2045-12-31,71,ra,381962.9,382181.94,219.04,inflow,ra-Allocation for ra at age 71-219.04
2045-12-31,71,oa,41071.11,41208.01,136.9,inflow,oa-Interest for ra at age 71-136.90
2045-12-31,71,ma,541101.17,542904.84,1803.67,inflow,ma-Interest for ra at age 71-1803.67
2045-12-31,71,ra,382181.94,383455.88,1273.94,inflow,ra-Interest for ra at age 71-1273.94
2045-12-31,71,ra,383455.88,383505.88,50.0,inflow,ra-Extra Interest for ra at age 71-50.00
2045-12-31,71,excess,227252.5,228182.5,930.0,inflow,excess-cpf_payout_71-930.00
2046-01-31,71,oa,41208.01,41427.05,219.04,inflow,oa-Allocation for oa at age 71-219.04
2046-01-31,71,ma,542904.84,545204.76,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2046-01-31,71,ra,383505.88,383724.92,219.04,inflow,ra-Allocation for ra at age 71-219.04
2046-01-31,71,excess,228182.5,229112.5,930.0,inflow,excess-cpf_payout_71-930.00
2046-02-28,71,oa,41427.05,41646.09,219.04,inflow,oa-Allocation for oa at age 71-219.04
2046-02-28,71,ma,545204.76,547504.68,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2046-02-28,71,ra,383724.92,383943.96,219.04,inflow,ra-Allocation for ra at age 71-219.04
2046-02-28,71,excess,229112.5,230042.5,930.0,inflow,excess-cpf_payout_71-930.00
2046-03-31,71,oa,41646.09,41865.13,219.04,inflow,oa-Allocation for oa at age 71-219.04
2046-03-31,71,ma,547504.68,549804.6,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2046-03-31,71,ra,383943.96,384163.0,219.04,inflow,ra-Allocation for ra at age 71-219.04
2046-03-31,71,excess,230042.5,230972.5,930.0,inflow,excess-cpf_payout_71-930.00
2046-04-30,71,oa,41865.13,42084.17,219.04,inflow,oa-Allocation for oa at age 71-219.04
2046-04-30,71,ma,549804.6,552104.52,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2046-04-30,71,ra,384163.0,384382.04,219.04,inflow,ra-Allocation for ra at age 71-219.04
2046-04-30,71,excess,230972.5,231902.5,930.0,inflow,excess-cpf_payout_71-930.00
2046-05-31,71,oa,42084.17,42303.21,219.04,inflow,oa-Allocation for oa at age 71-219.04
2046-05-31,71,ma,552104.52,554404.44,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2046-05-31,71,ra,384382.04,384601.08,219.04,inflow,ra-Allocation for ra at age 71-219.04
2046-05-31,71,excess,231902.5,232832.5,930.0,inflow,excess-cpf_payout_71-930.00
2046-06-30,71,oa,42303.21,42522.25,219.04,inflow,oa-Allocation for oa at age 71-219.04
2046-06-30,71,ma,554404.44,556704.36,2299.92,inflow,ma-Allocation for ma at age 71-2299.92
2046-06-30,71,ra,384601.08,384820.12,219.04,inflow,ra-Allocation for ra at age 71-219.04
2046-06-30,71,excess,232832.5,233762.5,930.0,inflow,excess-cpf_payout_71-930.00
2046-07-31,72,oa,42522.25,42741.29,219.04,inflow,oa-Allocation for oa at age 72-219.04
2046-07-31,72,ma,556704.36,559004.28,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2046-07-31,72,ra,384820.12,385039.16,219.04,inflow,ra-Allocation for ra at age 72-219.04
2046-07-31,72,excess,233762.5,234692.5,930.0,inflow,excess-cpf_payout_72-930.00
2046-08-31,72,oa,42741.29,42960.33,219.04,inflow,oa-Allocation for oa at age 72-219.04
2046-08-31,72,ma,559004.28,561304.2,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2046-08-31,72,ra,385039.16,385258.2,219.04,inflow,ra-Allocation for ra at age 72-219.04
2046-08-31,72,excess,234692.5,235622.5,930.0,inflow,excess-cpf_payout_72-930.00
2046-09-30,72,oa,42960.33,43179.37,219.04,inflow,oa-Allocation for oa at age 72-219.04
2046-09-30,72,ma,561304.2,563604.12,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2046-09-30,72,ra,385258.2,385477.24,219.04,inflow,ra-Allocation for ra at age 72-219.04
2046-09-30,72,excess,235622.5,236552.5,930.0,inflow,excess-cpf_payout_72-930.00
2046-10-31,72,oa,43179.37,43398.41,219.04,inflow,oa-Allocation for oa at age 72-219.04
2046-10-31,72,ma,563604.12,565904.04,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2046-10-31,72,ra,385477.24,385696.28,219.04,inflow,ra-Allocation for ra at age 72-219.04
2046-10-31,72,excess,236552.5,237482.5,930.0,inflow,excess-cpf_payout_72-930.00
2046-11-30,72,oa,43398.41,43617.45,219.04,inflow,oa-Allocation for oa at age 72-219.04
2046-11-30,72,ma,565904.04,568203.96,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2046-11-30,72,ra,385696.28,385915.32,219.04,inflow,ra-Allocation for ra at age 72-219.04
2046-11-30,72,excess,237482.5,238412.5,930.0,inflow,excess-cpf_payout_72-930.00
2046-12-31,72,oa,43617.45,43836.49,219.04,inflow,oa-Allocation for oa at age 72-219.04
2046-12-31,72,ma,568203.96,570503.88,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2046-12-31,72,ra,385915.32,386134.36,219.04,inflow,ra-Allocation for ra at age 72-219.04
2046-12-31,72,oa,43836.49,43982.61,146.12,inflow,oa-Interest for ra at age 72-146.12
2046-12-31,72,ma,570503.88,572405.56,1901.68,inflow,ma-Interest for ra at age 72-1901.68
2046-12-31,72,ra,386134.36,387421.47,1287.11,inflow,ra-Interest for ra at age 72-1287.11
2046-12-31,72,ra,387421.47,387471.47,50.0,inflow,ra-Extra Interest for ra at age 72-50.00
2046-12-31,72,excess,238412.5,239342.5,930.0,inflow,excess-cpf_payout_72-930.00
2047-01-31,72,oa,43982.61,44201.65,219.04,inflow,oa-Allocation for oa at age 72-219.04
2047-01-31,72,ma,572405.56,574705.48,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2047-01-31,72,ra,387471.47,387690.51,219.04,inflow,ra-Allocation for ra at age 72-219.04
2047-01-31,72,excess,239342.5,240272.5,930.0,inflow,excess-cpf_payout_72-930.00
2047-02-28,72,oa,44201.65,44420.69,219.04,inflow,oa-Allocation for oa at age 72-219.04
2047-02-28,72,ma,574705.48,577005.4,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2047-02-28,72,ra,387690.51,387909.55,219.04,inflow,ra-Allocation for ra at age 72-219.04
2047-02-28,72,excess,240272.5,241202.5,930.0,inflow,excess-cpf_payout_72-930.00
2047-03-31,72,oa,44420.69,44639.73,219.04,inflow,oa-Allocation for oa at age 72-219.04
2047-03-31,72,ma,577005.4,579305.32,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2047-03-31,72,ra,387909.55,388128.59,219.04,inflow,ra-Allocation for ra at age 72-219.04
2047-03-31,72,excess,241202.5,242132.5,930.0,inflow,excess-cpf_payout_72-930.00
2047-04-30,72,oa,44639.73,44858.77,219.04,inflow,oa-Allocation for oa at age 72-219.04
2047-04-30,72,ma,579305.32,581605.24,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2047-04-30,72,ra,388128.59,388347.63,219.04,inflow,ra-Allocation for ra at age 72-219.04
2047-04-30,72,excess,242132.5,243062.5,930.0,inflow,excess-cpf_payout_72-930.00
2047-05-31,72,oa,44858.77,45077.81,219.04,inflow,oa-Allocation for oa at age 72-219.04
2047-05-31,72,ma,581605.24,583905.16,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2047-05-31,72,ra,388347.63,388566.67,219.04,inflow,ra-Allocation for ra at age 72-219.04
2047-05-31,72,excess,243062.5,243992.5,930.0,inflow,excess-cpf_payout_72-930.00
2047-06-30,72,oa,45077.81,45296.85,219.04,inflow,oa-Allocation for oa at age 72-219.04
2047-06-30,72,ma,583905.16,586205.08,2299.92,inflow,ma-Allocation for ma at age 72-2299.92
2047-06-30,72,ra,388566.67,388785.71,219.04,inflow,ra-Allocation for ra at age 72-219.04
2047-06-30,72,excess,243992.5,244922.5,930.0,inflow,excess-cpf_payout_72-930.00
2047-07-31,73,oa,45296.85,45515.89,219.04,inflow,oa-Allocation for oa at age 73-219.04
2047-07-31,73,ma,586205.08,588505.0,2299.92,inflow,ma-Allocation for ma at age 73-2299.92
2047-07-31,73,ra,388785.71,389004.75,219.04,inflow,ra-Allocation for ra at age 73-219.04
2047-07-31,73,excess,244922.5,245852.5,930.0,inflow,excess-cpf_payout_73-930.00
2047-08-31,73,oa,45515.89,45734.93,219.04,inflow,oa-Allocation for oa at age 73-219.04
